gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	pfam_id	pfam_name	pfam_length
637517341	369	100	182	281	5	81	1.9e-06	27	pfam00529	HlyD	306
637517343	127	100	10	122	1	112	8.1e-28	96.3	pfam00072	Response_reg	112
637517344	123	100	4	116	1	111	3.3e-27	94.3	pfam00072	Response_reg	112
637517345	172	100	28	163	3	115	2.2e-19	68.9	pfam01584	CheW	138
637517347	1437	100	25	117	1	69	1.5e-09	37.3	pfam01627	Hpt	90
637517347	1437	100	185	283	2	86	2.0e-08	33.8	pfam01627	Hpt	90
637517347	1437	100	495	599	2	88	9.3e-15	54.1	pfam01627	Hpt	90
637517347	1437	100	668	760	5	81	3.0e-05	23.6	pfam01627	Hpt	90
637517347	1437	100	1005	1145	4	110	2.3e-19	68.8	pfam02518	HATPase_c	111
637517347	1437	100	1150	1288	2	136	2.7e-15	55.7	pfam01584	CheW	138
637517347	1437	100	1310	1422	1	111	9.7e-30	102.5	pfam00072	Response_reg	112
637517348	377	100	64	374	1	170	1.7e-36	125	pfam01546	Peptidase_M20	171
637517348	377	100	177	285	1	108	1.6e-24	85.3	pfam07687	M20_dimer	109
637517349	47	100	2	40	1	42	3.5e-16	58	pfam08085	Entericidin	42
637517350	286	100	24	272	1	243	4.6e-39	133.9	pfam08907	DUF1853	284
637517351	137	100	46	115	2	71	1.2e-23	82.5	pfam04304	DUF454	71
637517352	167	100	6	159	4	112	2.0e-15	56.8	pfam03734	YkuD	116
637517359	154	100	24	126	2	102	3.3e-22	78.1	pfam11042	DUF2750	104
637517360	221	100	62	221	2	154	2.0e-31	108.3	pfam02698	DUF218	155
637517361	881	100	429	560	1	133	8.8e-24	83.8	pfam00258	Flavodoxin_1	143
637517361	881	100	750	856	2	108	4.5e-12	46.1	pfam00175	NAD_binding_1	109
637517363	724	100	285	600	280	548	1.1e-11	43.6	pfam04632	FUSC	650
637517364	403	100	18	362	1	352	7.0e-45	152.9	pfam07690	MFS_1	353
637517365	236	100	15	211	1	165	6.7e-35	120	pfam00881	Nitroreductase	165
637517366	411	100	3	379	2	368	0.0e+00	459.4	pfam03616	Glt_symporter	368
637517367	499	100	55	487	3	414	0.0e+00	504.6	pfam01235	Na_Ala_symp	416
637517368	316	100	57	215	1	203	3.6e-27	95.3	pfam01734	Patatin	204
637517370	192	100	31	187	10	147	3.3e-31	107.5	pfam01965	DJ-1_PfpI	148
637517371	397	100	84	397	2	314	0.0e+00	522.4	pfam05992	SbmA_BacA	315
637517373	174	100	4	171	2	168	3.4e-43	146.8	pfam02417	Chromate_transp	169
637517374	189	100	17	182	4	168	3.7e-41	140.2	pfam02417	Chromate_transp	169
637517375	307	100	4	63	2	60	1.8e-18	65.6	pfam00126	HTH_1	60
637517375	307	100	87	298	2	207	1.9e-38	131.3	pfam03466	LysR_substrate	209
637517377	359	100	14	356	4	338	1.0e-101	340.1	pfam06674	DUF1176	340
637517380	352	100	13	334	24	253	6.3e-17	61.7	pfam02668	TauD	255
637517384	495	100	21	307	1	288	2.7e-115	383.9	pfam02934	GatB_N	289
637517384	495	100	344	494	1	149	1.0e-51	174.2	pfam02637	GatB_Yqey	149
637517385	492	100	25	468	1	435	0.0e+00	502.1	pfam01425	Amidase	435
637517386	103	100	27	98	1	72	1.7e-23	81.8	pfam02686	Glu-tRNAGln	72
637517387	346	100	11	340	3	324	0.0e+00	470.3	pfam06723	MreB_Mbl	327
637517388	285	100	123	275	1	152	3.8e-42	142.9	pfam04085	MreC	154
637517389	147	100	1	145	9	158	1.3e-11	44.2	pfam04093	MreD	160
637517390	183	100	1	183	5	189	1.1e-55	187.4	pfam02545	Maf	195
637517391	488	100	40	117	4	73	1.7e-09	37.2	pfam00575	S1	74
637517391	488	100	119	392	1	271	4.0e-113	376.8	pfam10150	RNase_E_G	271
637517393	458	100	4	261	1	263	1.0e-64	218.3	pfam03007	UPF0089	263
637517393	458	100	295	446	9	149	2.0e-10	40.3	pfam06974	DUF1298	153
637517394	249	100	40	218	2	174	8.8e-50	168.6	pfam01507	PAPS_reduct	174
637517395	205	100	1	164	55	192	4.2e-08	33.2	pfam00702	Hydrolase	192
637517396	488	100	31	488	50	427	6.7e-27	93.6	pfam03349	Toluene_X	427
637517398	310	100	4	306	1	236	1.7e-78	263.2	pfam01207	Dus	310
637517399	269	100	5	267	10	212	2.6e-23	82.3	pfam01578	Cytochrom_C_asm	214
637517400	470	100	5	82	1	75	7.3e-20	70.5	pfam02881	SRP54_N	75
637517400	470	100	100	296	2	196	3.8e-74	248	pfam00448	SRP54	196
637517400	470	100	328	429	1	104	1.2e-34	118.4	pfam02978	SRP_SPB	104
637517401	243	100	3	199	2	205	1.1e-44	152	pfam03309	Bvg_acc_factor	206
637517402	253	100	26	141	21	125	3.9e-11	42.7	pfam03099	BPL_LplA_LipB	125
637517403	267	100	5	260	2	239	1.2e-48	165.4	pfam01925	TauE	239
637517405	235	100	9	71	1	64	3.1e-13	48.7	pfam00392	GntR	64
637517405	235	100	81	209	11	121	8.2e-07	29	pfam07729	FCD	125
637517406	1149	100	2	1131	2	219	4.1e-57	192.6	pfam02463	SMC_N	220
637517407	325	100	184	315	2	131	9.9e-36	121.7	pfam04354	ZipA_C	131
637517408	676	100	5	322	3	315	7.6e-122	405.8	pfam01653	DNA_ligase_aden	315
637517408	676	100	324	405	2	78	1.7e-29	101	pfam03120	DNA_ligase_OB	82
637517408	676	100	411	438	1	28	3.5e-10	39	pfam03119	DNA_ligase_ZBD	28
637517408	676	100	595	671	5	76	9.6e-10	38.1	pfam00533	BRCT	78
637517409	351	100	7	257	1	235	4.2e-29	101.3	pfam01370	Epimerase	238
637517412	154	100	8	144	1	142	1.4e-31	108.8	pfam00210	Ferritin	142
637517414	191	100	43	168	1	123	9.2e-43	144.5	pfam00578	AhpC-TSA	124
637517416	442	100	38	381	2	338	9.8e-111	369.5	pfam00202	Aminotran_3	339
637517417	385	100	38	385	2	361	3.2e-51	174	pfam00155	Aminotran_1_2	363
637517418	255	100	51	142	2	94	3.7e-07	30.1	pfam08241	Methyltransf_11	95
637517421	313	100	3	48	2	47	1.0e-10	40.5	pfam01479	S4	48
637517421	313	100	66	200	2	163	4.7e-16	58.7	pfam00849	PseudoU_synth_2	164
637517422	196	100	20	179	2	159	5.4e-48	162	pfam04079	DUF387	159
637517423	263	100	53	155	1	97	2.2e-15	56.6	pfam02616	ScpA_ScpB	242
637517424	234	100	95	174	4	82	3.2e-06	26.7	pfam00583	Acetyltransf_1	83
637517425	211	100	27	203	2	179	3.3e-42	143.4	pfam01300	Sua5_yciO_yrdC	179
637517426	220	100	52	217	2	163	3.7e-65	218	pfam04315	DUF462	165
637517427	186	100	64	181	2	119	6.2e-29	100.1	pfam02620	DUF177	119
637517428	61	100	2	56	1	54	9.2e-19	67	pfam01783	Ribosomal_L32p	56
637517429	328	100	16	324	2	274	4.7e-40	137.5	pfam00698	Acyl_transf_1	318
637517430	244	100	6	170	1	166	2.9e-38	131	pfam00106	adh_short	167
637517431	114	100	42	109	1	67	1.3e-14	53.8	pfam00550	PP-binding	67
637517432	158	100	31	99	26	63	1.1e-06	27.9	pfam04972	BON	64
637517432	158	100	107	155	1	44	5.8e-10	38.6	pfam01476	LysM	44
637517433	410	100	29	134	31	96	1.8e-06	27.5	pfam04471	Mrr_cat	100
637517433	410	100	235	402	38	122	1.8e-15	56.3	pfam06114	DUF955	122
637517434	259	100	12	251	1	235	6.8e-68	228.2	pfam08543	Phos_pyr_kin	246
637517435	224	100	4	181	1	188	4.2e-18	65.8	pfam00702	Hydrolase	192
637517436	373	100	3	351	3	338	9.9e-31	106.4	pfam01757	Acyl_transf_3	340
637517437	150	100	5	150	3	146	1.1e-49	167.9	pfam03653	UPF0093	147
637517438	409	100	1	244	2	253	8.0e-40	136.6	pfam00109	ketoacyl-synt	253
637517438	409	100	252	365	1	118	2.8e-29	101	pfam02801	Ketoacyl-synt_C	119
637517440	124	100	2	123	2	122	8.9e-55	183	pfam00164	Ribosomal_S12	122
637517441	156	100	1	149	1	148	3.6e-61	204.7	pfam00177	Ribosomal_S7	148
637517442	712	100	8	288	2	189	2.2e-60	203	pfam00009	GTP_EFTU	189
637517442	712	100	331	398	1	74	5.5e-17	61.3	pfam03144	GTP_EFTU_D2	74
637517442	712	100	486	608	1	120	8.2e-40	134.7	pfam03764	EFG_IV	120
637517442	712	100	610	698	1	87	4.8e-31	106.1	pfam00679	EFG_C	89
637517443	409	100	23	217	1	188	7.0e-62	207.8	pfam00009	GTP_EFTU	189
637517443	409	100	240	309	1	74	2.5e-18	65.6	pfam03144	GTP_EFTU_D2	74
637517443	409	100	313	408	1	100	4.8e-40	135.6	pfam03143	GTP_EFTU_D3	101
637517444	293	100	15	280	2	252	6.2e-69	231.9	pfam10118	Metal_hydrol	253
637517445	152	100	42	117	2	83	1.7e-11	43.6	pfam00583	Acetyltransf_1	83
637517446	271	100	14	99	2	88	1.2e-25	88.7	pfam04376	ATE_N	88
637517446	271	100	111	238	3	128	1.5e-45	154	pfam04377	ATE_C	128
637517447	241	100	30	202	2	173	2.7e-55	185.8	pfam03588	Leu_Phe_trans	173
637517448	315	100	7	291	1	199	2.6e-39	134.5	pfam07992	Pyr_redox_2	202
637517448	315	100	147	229	1	78	3.7e-17	62.1	pfam00070	Pyr_redox	81
637517449	1018	100	636	851	2	205	3.5e-65	219	pfam01580	FtsK_SpoIIIE	205
637517449	1018	100	955	1018	3	64	1.6e-26	91.4	pfam09397	Ftsk_gamma	67
637517451	90	100	17	88	1	70	1.4e-18	65.8	pfam03776	MinE	70
637517452	278	100	13	227	1	167	2.6e-29	101.7	pfam01656	CbiA	194
637517453	240	100	132	237	5	99	1.0e-28	98.6	pfam03775	MinC_C	105
637517455	308	100	77	236	9	133	1.4e-14	53.4	pfam01553	Acyltransferase	135
637517456	217	100	112	207	1	97	6.2e-23	80.7	pfam00691	OmpA	97
637517457	679	100	7	493	1	515	0.0e+00	442.1	pfam00580	UvrD-helicase	533
637517458	150	100	14	148	1	129	1.9e-36	124	pfam00692	dUTPase	129
637517459	474	100	9	138	2	126	5.5e-29	100.1	pfam02878	PGM_PMM_I	138
637517459	474	100	157	258	3	103	1.9e-24	85.6	pfam02879	PGM_PMM_II	105
637517459	474	100	262	378	3	109	1.0e-13	51	pfam02880	PGM_PMM_III	111
637517459	474	100	385	456	12	66	1.6e-06	27.7	pfam00408	PGM_PMM_IV	73
637517460	303	100	27	272	1	243	3.8e-43	147.4	pfam00696	AA_kinase	243
637517462	285	100	64	148	191	231	1.9e-07	29.7	pfam00310	GATase_2	362
637517464	103	100	5	86	2	84	1.4e-18	66.2	pfam03658	UPF0125	84
637517465	132	100	30	107	1	70	1.6e-23	81.7	pfam04355	SmpA_OmlA	71
637517466	146	100	10	130	1	120	2.3e-45	153	pfam01475	FUR	120
637517467	383	100	3	273	17	265	5.3e-38	130.1	pfam00437	GSPII_E	282
637517468	344	100	3	272	21	277	3.0e-47	160.5	pfam00437	GSPII_E	282
637517469	234	100	12	230	4	214	9.8e-46	155.7	pfam01168	Ala_racemase_N	214
637517470	285	100	9	281	2	259	4.6e-66	222.3	pfam02673	BacA	259
637517471	261	100	117	219	12	113	2.8e-23	81.9	pfam01841	Transglut_core	113
637517473	416	100	3	234	2	200	2.3e-17	62.7	pfam00149	Metallophos	200
637517473	416	100	240	380	1	132	1.5e-30	105.6	pfam12320	SbcD_C	132
637517474	157	100	50	152	1	94	2.3e-11	43.4	pfam02566	OsmC	99
637517477	303	100	8	226	1	236	3.9e-19	68.7	pfam01370	Epimerase	238
637517477	303	100	253	300	1	48	2.2e-16	58.7	pfam08338	DUF1731	48
637517478	371	100	2	347	1	357	8.9e-60	202.1	pfam01266	DAO	358
637517479	353	100	26	349	1	323	0.0e+00	463.5	pfam00490	ALAD	324
637517480	165	100	67	157	2	77	3.1e-12	46.1	pfam03061	4HBT	79
637517482	378	100	60	371	1	304	2.5e-67	227	pfam00529	HlyD	306
637517483	515	100	29	423	1	353	1.2e-52	178.6	pfam07690	MFS_1	353
637517484	653	100	96	645	2	510	0.0e+00	461.9	pfam01019	G_glu_transpept	510
637517485	495	100	3	249	1	245	4.1e-73	245.3	pfam00370	FGGY_N	245
637517485	495	100	258	448	1	196	3.1e-62	209.4	pfam02782	FGGY_C	197
637517486	210	100	26	112	2	84	6.5e-21	74.2	pfam07681	DoxX	85
637517488	287	100	3	274	4	272	4.8e-104	346.8	pfam05114	DUF692	275
637517489	252	100	9	96	2	92	3.2e-21	74.8	pfam09836	DUF2063	93
637517490	206	100	21	89	3	70	4.2e-13	48.4	pfam04542	Sigma70_r2	71
637517490	206	100	138	190	4	54	6.6e-08	31.5	pfam08281	Sigma70_r4_2	54
637517492	219	100	115	219	1	118	6.3e-28	96.7	pfam05656	DUF805	120
637517494	599	100	101	180	1	76	6.9e-22	76.6	pfam08479	POTRA_2	76
637517494	599	100	196	568	12	324	1.1e-28	99.8	pfam03865	ShlB	404
637517495	3711	100	259	358	4	77	5.6e-03	16.6	pfam05594	Fil_haemagg	77
637517495	3711	100	564	623	4	61	5.6e-02	13.4	pfam05594	Fil_haemagg	77
637517495	3711	100	649	693	30	69	2.0e+00	8.5	pfam05594	Fil_haemagg	77
637517495	3711	100	690	806	13	75	2.0e+00	8.4	pfam05594	Fil_haemagg	77
637517495	3711	100	941	1008	3	70	2.2e+01	5.1	pfam05594	Fil_haemagg	77
637517495	3711	100	1050	1121	5	76	7.4e-04	19.4	pfam05594	Fil_haemagg	77
637517495	3711	100	1133	1192	4	75	7.5e-02	13	pfam05594	Fil_haemagg	77
637517495	3711	100	1194	1304	2	67	2.9e+01	4.7	pfam05594	Fil_haemagg	77
637517495	3711	100	1302	1360	2	75	1.6e-04	21.6	pfam05594	Fil_haemagg	77
637517495	3711	100	1695	1752	33	75	1.6e+02	2.4	pfam05594	Fil_haemagg	77
637517495	3711	100	1865	1933	23	61	6.7e-01	10	pfam05594	Fil_haemagg	77
637517495	3711	100	2209	2291	20	76	7.6e+01	3.4	pfam05594	Fil_haemagg	77
637517506	285	100	110	227	3	119	2.1e-30	104.9	pfam00665	rve	120
637517507	97	100	1	78	5	74	1.4e-12	47	pfam01527	Transposase_8	76
637517510	285	100	110	227	3	119	2.1e-30	104.9	pfam00665	rve	120
637517511	97	100	1	78	5	74	1.4e-12	47	pfam01527	Transposase_8	76
637517513	462	100	1	453	9	460	0.0e+00	437.1	pfam00171	Aldedh	462
637517515	250	100	25	159	5	131	6.3e-16	57.9	pfam00293	NUDIX	135
637517516	505	100	188	480	2	244	4.5e-46	156.8	pfam04095	NAPRTase	245
637517517	293	100	138	254	17	124	5.7e-10	38.6	pfam00156	Pribosyltran	125
637517518	643	100	219	336	16	114	2.2e-11	43.1	pfam01569	PAP2	129
637517519	220	100	35	220	1	190	2.0e-41	141	pfam01810	LysE	192
637517520	297	100	4	62	3	60	4.0e-15	54.9	pfam00126	HTH_1	60
637517520	297	100	92	291	12	208	7.1e-09	34.7	pfam03466	LysR_substrate	209
637517521	233	100	18	80	5	64	2.5e-14	52.1	pfam00392	GntR	64
637517521	233	100	90	216	1	123	3.7e-15	56	pfam07729	FCD	125
637517522	254	100	43	166	1	118	1.4e-21	76.7	pfam00005	ABC_tran	118
637517523	338	100	8	332	5	311	4.9e-78	261.7	pfam01032	FecCD	311
637517524	353	100	58	292	1	235	5.5e-37	126.8	pfam01497	Peripla_BP_2	238
637517525	704	100	58	162	3	108	1.6e-16	60.2	pfam07715	Plug	108
637517525	704	100	465	702	1	277	3.8e-36	125.1	pfam00593	TonB_dep_Rec	277
637517526	151	100	58	138	2	78	1.8e-16	59.6	pfam00583	Acetyltransf_1	83
637517529	332	100	185	298	5	96	2.9e-16	59.3	pfam03171	2OG-FeII_Oxy	97
637517530	228	100	4	65	4	64	5.1e-11	41.6	pfam00392	GntR	64
637517530	228	100	75	212	1	122	1.3e-14	54.3	pfam07729	FCD	125
637517531	318	100	5	102	3	97	5.2e-06	26.2	pfam00970	FAD_binding_6	99
637517531	318	100	111	202	2	108	3.0e-06	27.4	pfam00175	NAD_binding_1	109
637517531	318	100	234	309	2	76	4.1e-12	45.3	pfam00111	Fer2	77
637517532	358	100	6	103	2	95	3.0e-17	61.6	pfam00355	Rieske	97
637517534	448	100	25	371	3	320	7.1e-45	152.9	pfam07690	MFS_1	353
637517535	427	100	5	427	7	415	2.5e-127	424.6	pfam03573	OprD	415
637517536	381	100	5	351	3	352	1.7e-24	86.2	pfam01494	FAD_binding_3	356
637517537	270	100	25	76	2	50	4.6e-17	61	pfam09339	HTH_IclR	52
637517537	270	100	138	268	4	128	9.6e-36	122	pfam01614	IclR	129
637517538	101	100	2	95	1	96	2.9e-18	64.9	pfam00355	Rieske	97
637517540	353	100	25	125	1	92	7.1e-17	60.4	pfam00355	Rieske	97
637517541	256	100	12	182	2	166	5.2e-31	107.4	pfam00106	adh_short	167
637517542	311	100	152	266	2	128	1.6e-13	50.4	pfam00903	Glyoxalase	128
637517543	403	100	3	281	1	198	3.7e-39	134	pfam07992	Pyr_redox_2	202
637517543	403	100	145	226	1	74	2.4e-17	62.7	pfam00070	Pyr_redox	81
637517544	409	100	20	371	2	353	5.8e-49	166.4	pfam07690	MFS_1	353
637517545	174	100	78	153	2	67	1.2e-10	40.4	pfam07883	Cupin_2	71
637517546	279	100	60	271	1	230	7.8e-17	61.2	pfam00561	Abhydrolase_1	231
637517547	264	100	8	177	1	166	3.4e-28	98.3	pfam00106	adh_short	167
637517548	263	100	8	117	1	116	2.6e-12	46.8	pfam03447	NAD_binding_3	117
637517548	263	100	161	252	2	92	4.0e-33	113.2	pfam01958	DUF108	92
637517549	488	100	11	475	2	462	0.0e+00	566.4	pfam00171	Aldedh	462
637517550	546	100	5	177	2	171	2.1e-44	150.7	pfam02776	TPP_enzyme_N	172
637517550	546	100	195	328	1	134	1.7e-25	89	pfam00205	TPP_enzyme_M	137
637517550	546	100	380	527	7	149	9.6e-30	102.8	pfam02775	TPP_enzyme_C	150
637517552	447	100	16	41	4	26	5.6e-03	16.6	pfam03929	PepSY_TM	27
637517552	447	100	195	219	4	26	4.0e-03	17.1	pfam03929	PepSY_TM	27
637517553	163	100	59	144	4	82	4.7e-13	48.6	pfam00583	Acetyltransf_1	83
637517554	712	100	57	162	3	107	7.2e-17	61.3	pfam07715	Plug	108
637517554	712	100	477	711	1	276	4.2e-30	105.3	pfam00593	TonB_dep_Rec	277
637517555	383	100	11	251	1	218	3.2e-19	68.8	pfam07786	DUF1624	223
637517557	430	100	12	425	4	393	1.4e-24	85.8	pfam05977	DUF894	524
637517558	543	100	37	524	4	489	0.0e+00	733.6	pfam06039	Mqo	489
637517559	553	100	6	305	1	297	3.3e-99	331.4	pfam00732	GMC_oxred_N	298
637517559	553	100	395	531	3	145	6.9e-42	142.7	pfam05199	GMC_oxred_C	145
637517560	490	100	15	479	2	462	0.0e+00	582.8	pfam00171	Aldedh	462
637517561	208	100	16	62	1	47	3.3e-12	45.5	pfam00440	TetR_N	47
637517562	526	100	20	509	1	485	0.0e+00	559	pfam02028	BCCT	485
637517563	686	100	24	511	1	483	0.0e+00	591.1	pfam02028	BCCT	485
637517564	207	100	2	201	3	202	1.9e-18	65.9	pfam01914	MarC	203
637517566	343	100	91	255	4	164	2.2e-11	43.8	pfam04055	Radical_SAM	166
637517567	320	100	13	310	2	299	1.2e-86	289.7	pfam00676	E1_dh	300
637517568	339	100	2	194	3	176	1.2e-55	187.4	pfam02779	Transket_pyr	178
637517568	339	100	207	329	2	123	6.4e-39	132.4	pfam02780	Transketolase_C	124
637517569	513	100	5	78	2	73	8.3e-18	63.4	pfam00364	Biotin_lipoyl	74
637517569	513	100	156	194	3	38	1.6e-10	40.1	pfam02817	E3_binding	39
637517569	513	100	222	260	2	39	1.3e-09	37.2	pfam02817	E3_binding	39
637517569	513	100	285	513	6	230	5.5e-81	270.9	pfam00198	2-oxoacid_dh	231
637517570	468	100	9	318	1	199	1.0e-43	148.9	pfam07992	Pyr_redox_2	202
637517570	468	100	178	259	1	75	6.1e-17	61.4	pfam00070	Pyr_redox	81
637517570	468	100	349	458	1	109	1.5e-35	121.2	pfam02852	Pyr_redox_dim	110
637517571	371	100	43	163	2	109	1.4e-21	75.9	pfam08240	ADH_N	109
637517571	371	100	203	331	1	129	4.4e-26	90.6	pfam00107	ADH_zinc_N	130
637517572	271	100	18	186	1	166	4.2e-35	120.8	pfam00106	adh_short	167
637517573	173	100	31	107	2	75	7.6e-18	64.1	pfam03061	4HBT	79
637517575	338	100	12	189	2	161	1.7e-37	128.2	pfam02492	cobW	173
637517576	376	100	1	356	42	390	1.3e-94	316.8	pfam00375	SDF	390
637517577	176	100	1	174	1	174	3.9e-70	234.4	pfam07152	YaeQ	175
637517578	111	100	12	105	1	95	1.9e-32	110.8	pfam00254	FKBP_C	96
637517579	691	100	117	287	4	121	1.7e-24	85.5	pfam01522	Polysacc_deac_1	124
637517580	424	100	59	226	2	166	2.6e-25	88.7	pfam00535	Glycos_transf_2	169
637517582	381	100	10	361	3	338	3.7e-26	91.4	pfam01757	Acyl_transf_3	340
637517583	191	100	2	183	1	180	3.6e-52	176.1	pfam04973	NMN_transporter	182
637517585	198	100	1	198	14	213	6.3e-32	110.4	pfam02230	Abhydrolase_2	216
637517586	431	100	19	296	34	259	3.3e-19	68.5	pfam07690	MFS_1	353
637517588	283	100	6	262	1	254	1.3e-54	185.2	pfam08282	Hydrolase_3	254
637517589	160	100	4	160	3	151	1.4e-47	160.6	pfam01327	Pep_deformylase	157
637517590	421	100	22	304	1	284	3.8e-102	340.8	pfam04960	Glutaminase	286
637517591	257	100	213	254	4	40	1.1e-07	31.1	pfam00165	HTH_AraC	42
637517592	404	100	26	239	2	176	5.5e-20	71.1	pfam07690	MFS_1	353
637517592	404	100	223	404	2	178	5.1e-16	58	pfam07690	MFS_1	353
637517593	97	100	5	68	2	66	1.3e-11	43.7	pfam00313	CSD	67
637517594	1228	100	15	324	1	304	4.9e-95	318	pfam02574	S-methyl_trans	305
637517594	1228	100	353	565	1	210	4.3e-42	143.5	pfam00809	Pterin_bind	210
637517594	1228	100	658	741	2	83	2.1e-30	103.9	pfam02607	B12-binding_2	84
637517594	1228	100	748	869	2	96	2.4e-19	69	pfam02310	B12-binding	121
637517594	1228	100	1057	1193	2	136	2.5e-38	130.4	pfam02965	Met_synt_B12	136
637517596	542	100	83	530	1	319	1.1e-93	313.2	pfam01384	PHO4	319
637517597	441	100	80	409	23	280	6.7e-38	130.2	pfam00291	PALP	297
637517599	207	100	41	194	3	142	3.4e-21	75.4	pfam01694	Rhomboid	146
637517600	212	100	17	110	3	91	3.9e-13	48.6	pfam01521	Fe-S_biosyn	91
637517600	212	100	127	200	3	66	3.8e-11	42.3	pfam01106	NifU	68
637517601	725	100	44	165	5	108	9.7e-28	96.3	pfam07715	Plug	108
637517601	725	100	457	724	1	277	4.2e-34	118.4	pfam00593	TonB_dep_Rec	277
637517602	745	100	54	168	2	108	7.2e-30	103.2	pfam07715	Plug	108
637517602	745	100	433	744	1	276	5.8e-30	104.8	pfam00593	TonB_dep_Rec	277
637517604	204	100	45	199	1	144	3.4e-34	117.5	pfam00484	Pro_CA	144
637517605	211	100	33	202	1	231	8.7e-21	74.5	pfam00657	Lipase_GDSL	235
637517606	234	100	49	175	1	117	1.6e-25	89.4	pfam00005	ABC_tran	118
637517607	823	100	195	383	11	169	2.9e-20	72	pfam02687	FtsX	175
637517607	823	100	651	812	5	174	1.2e-18	66.8	pfam02687	FtsX	175
637517608	276	100	60	226	4	144	3.6e-38	130.5	pfam01694	Rhomboid	146
637517609	224	100	43	219	12	177	1.2e-57	193.8	pfam00912	Transgly	178
637517610	691	100	17	690	1	674	0.0e+00	940.5	pfam02503	PP_kinase	678
637517611	301	100	7	66	1	60	2.9e-15	55.4	pfam00126	HTH_1	60
637517611	301	100	90	298	2	206	1.7e-38	131.4	pfam03466	LysR_substrate	209
637517612	312	100	68	303	3	217	1.5e-23	83.2	pfam00561	Abhydrolase_1	231
637517613	393	100	3	288	2	200	4.4e-38	130.5	pfam07992	Pyr_redox_2	202
637517613	393	100	150	234	1	78	3.7e-20	71.7	pfam00070	Pyr_redox	81
637517614	54	100	3	49	1	47	1.8e-24	84.9	pfam00301	Rubredoxin	47
637517615	171	100	7	160	1	94	1.6e-10	40.6	pfam05728	UPF0227	187
637517616	509	100	75	148	1	76	6.9e-10	38.3	pfam01336	tRNA_anti	76
637517616	509	100	164	506	2	322	8.9e-91	303.6	pfam00152	tRNA-synt_2	323
637517617	228	100	24	108	2	82	8.6e-28	96.1	pfam00081	Sod_Fe_N	82
637517617	228	100	114	222	1	106	6.7e-42	141.3	pfam02777	Sod_Fe_C	106
637517618	465	100	4	251	1	183	6.2e-27	93.9	pfam01656	CbiA	194
637517618	465	100	282	417	4	157	4.1e-27	94.3	pfam07685	GATase_3	158
637517619	304	100	31	259	1	174	7.8e-65	217.6	pfam01507	PAPS_reduct	174
637517620	537	100	22	309	3	177	4.2e-46	156.4	pfam00009	GTP_EFTU	189
637517620	537	100	262	324	6	73	6.1e-06	25.9	pfam03144	GTP_EFTU_D2	74
637517621	446	100	5	389	1	349	9.1e-105	349.7	pfam03600	CitMHS	349
637517623	108	100	4	108	2	104	1.2e-27	96.1	pfam09347	DUF1989	167
637517624	121	100	1	62	107	167	3.0e-08	32.9	pfam09347	DUF1989	167
637517625	552	100	212	248	1	31	1.0e-04	22	pfam05593	RHS_repeat	38
637517627	440	100	5	199	3	183	6.0e-43	145.9	pfam01595	DUF21	183
637517627	440	100	216	273	5	56	7.0e-04	18.8	pfam00571	CBS	57
637517627	440	100	282	336	8	52	1.0e-06	27.9	pfam00571	CBS	57
637517627	440	100	349	429	2	79	1.1e-22	79.3	pfam03471	CorC_HlyC	81
637517628	329	100	8	67	1	59	3.2e-17	61.6	pfam00126	HTH_1	60
637517628	329	100	94	308	5	204	1.4e-17	63.2	pfam03466	LysR_substrate	209
637517630	532	100	10	276	59	240	4.6e-31	107.3	pfam00463	ICL	526
637517630	532	100	310	405	353	429	1.5e-12	46.2	pfam00463	ICL	526
637517630	532	100	412	530	423	522	1.4e-12	46.3	pfam00463	ICL	526
637517631	158	100	62	150	1	86	8.3e-26	89.8	pfam04170	NlpE	87
637517633	291	100	57	267	1	210	8.1e-61	204.8	pfam01774	UreD	210
637517634	100	100	1	99	1	99	4.0e-46	154.7	pfam00547	Urease_gamma	99
637517635	102	100	2	101	1	100	3.3e-45	151.6	pfam00699	Urease_beta	100
637517636	566	100	1	118	1	121	7.3e-56	187.2	pfam00449	Urease_alpha	121
637517636	566	100	124	435	1	328	4.3e-67	226.8	pfam01979	Amidohydro_1	328
637517637	192	100	1	156	2	157	2.8e-21	75.9	pfam00300	PGAM	158
637517638	159	100	3	66	7	64	1.3e-16	59.5	pfam02814	UreE_N	65
637517638	159	100	72	159	1	84	4.2e-27	93.7	pfam05194	UreE_C	87
637517639	220	100	38	180	2	145	8.4e-32	109.9	pfam01730	UreF	146
637517640	204	100	7	180	3	172	6.4e-37	126.3	pfam02492	cobW	173
637517641	190	100	10	190	3	178	1.3e-27	96	pfam04955	HupE_UreJ	180
637517644	181	100	5	179	1	180	2.8e-50	169.9	pfam03602	Cons_hypoth95	183
637517645	675	100	63	236	3	174	2.5e-43	147.8	pfam03717	PBP_dimer	177
637517645	675	100	267	602	1	304	5.0e-81	271.7	pfam00905	Transpeptidase	304
637517648	219	100	5	187	1	149	2.5e-53	179.7	pfam00406	ADK	151
637517648	219	100	123	158	1	36	9.0e-17	60.1	pfam05191	ADK_lid	36
637517650	221	100	34	169	1	119	2.5e-15	56.4	pfam00730	HhH-GPD	121
