gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	pfam_id	pfam_name	pfam_length
638078698	148	100	37	147	1	108	4.1e-18	65.7	pfam00114	Pilin	108
638078700	280	100	26	113	2	87	9.1e-31	105.2	pfam02749	QRPTase_N	88
638078700	280	100	115	278	2	169	2.4e-52	176.5	pfam01729	QRPTase_C	169
638078701	445	100	48	444	19	400	0.0e+00	444.5	pfam01235	Na_Ala_symp	416
638078702	745	100	5	737	9	730	0.0e+00	769	pfam07793	DUF1631	730
638078703	188	100	21	170	4	130	4.4e-24	84.6	pfam01510	Amidase_2	130
638078705	890	100	77	300	7	214	5.1e-13	48.2	pfam00456	Transketolase_N	333
638078706	564	100	4	76	2	74	4.6e-18	64.3	pfam00364	Biotin_lipoyl	74
638078706	564	100	142	214	2	74	2.3e-18	65.2	pfam00364	Biotin_lipoyl	74
638078706	564	100	265	303	3	39	3.3e-16	58.3	pfam02817	E3_binding	39
638078706	564	100	333	564	3	230	1.6e-84	282.4	pfam00198	2-oxoacid_dh	231
638078708	227	100	4	113	1	112	1.8e-29	101.6	pfam00072	Response_reg	112
638078708	227	100	146	224	2	77	1.8e-22	78.7	pfam00486	Trans_reg_C	77
638078709	451	100	155	224	2	69	4.3e-16	58.5	pfam00672	HAMP	70
638078709	451	100	228	292	2	67	1.1e-11	44.2	pfam00512	HisKA	68
638078709	451	100	337	449	1	109	1.5e-23	82.3	pfam02518	HATPase_c	111
638078710	189	100	12	173	2	162	3.3e-55	185.9	pfam01923	Cob_adeno_trans	162
638078711	653	100	60	170	5	108	1.0e-20	73.7	pfam07715	Plug	108
638078712	311	100	27	168	2	147	8.3e-16	57.4	pfam02558	ApbA	151
638078712	311	100	188	310	1	121	4.3e-28	97.4	pfam08546	ApbA_C	125
638078713	514	100	19	339	10	267	6.7e-11	41.2	pfam07690	MFS_1	353
638078714	101	100	3	88	2	84	1.1e-23	82.5	pfam01035	DNA_binding_1	85
638078715	253	100	6	183	1	166	9.8e-31	106.6	pfam00106	adh_short	167
638078716	96	100	2	94	2	93	4.2e-34	116	pfam00166	Cpn10	93
638078717	548	100	22	524	1	488	1.6e-128	429	pfam00118	Cpn60_TCP1	488
638078718	552	100	113	329	1	214	3.9e-43	147	pfam00078	RVT_1	214
638078718	552	100	345	423	1	80	2.9e-24	84.3	pfam08388	GIIM	80
638078718	552	100	501	550	2	51	1.0e-11	44	pfam01844	HNH	52
638078719	200	100	39	190	2	141	1.5e-18	66.8	pfam01694	Rhomboid	146
638078720	573	100	13	476	1	148	5.5e-49	165.4	pfam12158	DUF3592	148
638078721	516	100	14	253	1	236	5.0e-85	284.6	pfam00682	HMGL-like	237
638078721	516	100	371	502	1	132	1.5e-34	118.3	pfam08502	LeuA_dimer	133
638078723	163	100	54	130	2	83	2.7e-17	62.2	pfam00583	Acetyltransf_1	83
638078725	111	100	9	104	2	97	4.5e-22	77.7	pfam11196	DUF2834	97
638078726	529	100	11	278	3	188	9.2e-44	148.8	pfam00009	GTP_EFTU	189
638078726	529	100	313	380	2	74	1.6e-08	34.2	pfam03144	GTP_EFTU_D2	74
638078727	132	100	13	106	2	92	1.3e-34	118.1	pfam04237	DUF419	92
638078730	602	100	104	341	67	247	1.9e-09	37.1	pfam00109	ketoacyl-synt	253
638078730	602	100	350	469	29	117	6.2e-09	35.4	pfam02801	Ketoacyl-synt_C	119
638078731	429	100	39	299	3	264	1.7e-91	305.5	pfam00108	Thiolase_N	264
638078731	429	100	306	428	1	122	2.0e-42	143.2	pfam02803	Thiolase_C	123
638078732	195	100	2	82	2	82	1.9e-32	111	pfam00081	Sod_Fe_N	82
638078732	195	100	87	193	1	106	1.2e-43	146.9	pfam02777	Sod_Fe_C	106
638078736	166	100	7	61	2	49	1.2e-15	56.4	pfam06945	DUF1289	56
638078737	174	100	4	140	146	181	4.9e-06	25.3	pfam01643	Acyl-ACP_TE	249
638078738	354	100	227	351	1	126	4.2e-45	152.3	pfam10017	DUF2260	126
638078739	430	100	192	348	9	138	3.7e-24	85.2	pfam03781	FGE-sulfatase	251
638078739	430	100	343	423	176	250	7.3e-08	31.8	pfam03781	FGE-sulfatase	251
638078740	256	100	6	181	1	165	4.0e-25	88.3	pfam00106	adh_short	167
638078741	501	100	237	376	1	130	3.1e-30	104.4	pfam03641	Lysine_decarbox	133
638078741	501	100	379	501	1	122	5.6e-56	187.3	pfam11892	DUF3412	123
638078743	371	100	15	162	1	150	1.3e-52	177.2	pfam00817	IMS	150
638078743	371	100	217	322	2	85	1.2e-11	44.8	pfam11799	IMS_C	135
638078744	522	100	1	315	21	353	2.9e-65	220.3	pfam01494	FAD_binding_3	356
638078745	269	100	87	173	1	94	4.3e-10	39.5	pfam08241	Methyltransf_11	95
638078746	124	100	35	124	3	85	1.9e-17	62.3	pfam01638	HxlR	91
638078747	256	100	5	175	2	166	4.0e-26	91.6	pfam00106	adh_short	167
638078749	311	100	268	307	2	42	2.3e-04	20.5	pfam00165	HTH_AraC	42
638078750	813	100	46	412	16	302	1.6e-12	46.4	pfam03176	MMPL	333
638078750	813	100	564	791	108	302	1.4e-19	69.6	pfam03176	MMPL	333
638078752	281	100	57	200	1	78	2.4e-09	36.7	pfam00561	Abhydrolase_1	231
638078754	344	100	9	86	4	76	2.2e-11	43	pfam00111	Fer2	77
638078754	344	100	109	206	3	98	1.1e-17	63.6	pfam00970	FAD_binding_6	99
638078754	344	100	216	320	1	107	3.0e-16	59.6	pfam00175	NAD_binding_1	109
638078755	412	100	37	140	1	91	1.3e-15	56.4	pfam00355	Rieske	97
638078755	412	100	145	400	1	240	4.4e-106	353.2	pfam11723	Aromatic_hydrox	240
638078756	411	100	31	134	1	83	1.4e-15	56.3	pfam00355	Rieske	97
638078756	411	100	139	396	1	240	1.2e-104	348.5	pfam11723	Aromatic_hydrox	240
638078757	428	100	37	419	4	366	5.4e-46	156.8	pfam07044	DUF1329	367
638078759	232	100	20	66	1	47	2.3e-17	62	pfam00440	TetR_N	47
638078759	232	100	88	200	1	91	8.8e-05	22.1	pfam09209	DUF1956	125
638078760	338	100	12	309	14	243	8.6e-33	113.4	pfam00296	Bac_luciferase	307
638078761	597	100	15	177	1	160	1.2e-14	53.5	pfam01757	Acyl_transf_3	340
638078762	576	100	47	287	1	213	4.9e-34	117.5	pfam00089	Trypsin	219
638078764	888	100	299	888	103	502	8.4e-72	241.7	pfam00311	PEPcase	503
638078765	87	100	4	41	5	38	6.1e-14	51.2	pfam09360	zf-CDGSH	38
638078765	87	100	43	77	2	37	1.4e-07	30.9	pfam09360	zf-CDGSH	38
638078767	261	100	69	192	5	134	2.7e-18	65.4	pfam01553	Acyltransferase	135
638078768	188	100	3	62	2	58	2.0e-08	33.6	pfam08207	EFP_N	58
638078768	188	100	69	124	1	55	8.5e-16	57	pfam01132	EFP	55
638078768	188	100	132	187	1	56	2.0e-21	74.7	pfam09285	Elong-fact-P_C	56
638078769	350	100	9	345	2	338	1.4e-129	431.7	pfam10023	DUF2265	338
638078770	273	100	123	266	4	142	1.4e-24	86.5	pfam01694	Rhomboid	146
638078772	329	100	24	308	5	281	9.4e-35	119.6	pfam03480	SBP_bac_7	286
638078773	169	100	28	159	1	127	4.7e-27	94	pfam04290	DctQ	133
638078774	429	100	5	423	2	416	1.1e-80	270.8	pfam06808	DctM	416
638078775	252	100	17	154	2	144	1.3e-31	109.5	pfam01936	DUF88	146
638078776	201	100	108	177	27	83	2.4e-08	33.5	pfam00583	Acetyltransf_1	83
638078778	947	100	92	461	3	322	2.7e-116	388.5	pfam00330	Aconitase	465
638078778	947	100	466	618	331	465	1.1e-44	152.4	pfam00330	Aconitase	465
638078778	947	100	745	875	3	130	1.5e-43	147.7	pfam00694	Aconitase_C	131
638078779	165	100	5	155	99	198	8.0e-14	51.6	pfam01863	DUF45	205
638078780	174	100	3	117	16	130	9.5e-11	41	pfam01553	Acyltransferase	135
638078781	650	100	8	377	2	377	1.1e-66	224.6	pfam00999	Na_H_Exchanger	383
638078781	650	100	405	520	1	114	4.3e-24	84.4	pfam02254	TrkA_N	116
638078781	650	100	580	648	2	67	4.1e-08	32.3	pfam02080	TrkA_C	71
638078782	262	100	33	223	1	209	7.8e-55	185.2	pfam03537	DUF297	209
638078783	313	100	252	310	1	60	7.7e-17	61	pfam05229	SCPU	60
638078784	235	100	24	146	10	116	9.4e-17	60.6	pfam00345	Pili_assembly_N	122
638078785	841	100	101	821	96	780	8.1e-60	202.5	pfam00577	Usher	783
638078786	179	100	112	176	1	60	7.7e-20	70.6	pfam05229	SCPU	60
638078787	476	100	14	470	7	459	0.0e+00	471.9	pfam00171	Aldedh	462
638078788	546	100	1	170	1	168	7.3e-54	181.5	pfam02776	TPP_enzyme_N	172
638078788	546	100	186	319	3	137	1.4e-30	105.5	pfam00205	TPP_enzyme_M	137
638078788	546	100	378	524	1	150	1.5e-39	134.7	pfam02775	TPP_enzyme_C	150
638078789	585	100	98	545	1	403	3.5e-57	194.1	pfam07969	Amidohydro_3	404
638078791	188	100	11	187	46	184	2.6e-32	111.9	pfam11845	DUF3365	185
638078792	217	100	14	144	1	123	5.7e-35	119.3	pfam00578	AhpC-TSA	124
638078792	217	100	164	203	1	40	3.7e-16	58.1	pfam10417	1-cysPrx_C	40
638078794	430	100	102	402	8	280	2.5e-44	151	pfam00268	Ribonuc_red_sm	281
638078795	962	100	34	132	2	88	1.7e-19	69.7	pfam03477	ATP-cone	89
638078795	962	100	152	238	1	88	8.3e-09	35.4	pfam03477	ATP-cone	89
638078795	962	100	297	372	2	80	8.0e-23	79.7	pfam00317	Ribonuc_red_lgN	83
638078795	962	100	374	910	1	533	0.0e+00	661.1	pfam02867	Ribonuc_red_lgC	533
638078796	240	100	11	120	1	111	6.1e-26	90.3	pfam00072	Response_reg	112
638078796	240	100	157	233	1	77	3.7e-24	84.1	pfam00486	Trans_reg_C	77
638078797	541	100	236	305	2	69	1.0e-08	34.9	pfam00672	HAMP	70
638078797	541	100	309	374	1	68	1.8e-12	46.7	pfam00512	HisKA	68
638078797	541	100	418	527	3	110	2.8e-28	97.5	pfam02518	HATPase_c	111
638078798	497	100	3	249	1	245	2.5e-79	265.7	pfam00370	FGGY_N	245
638078798	497	100	258	447	1	196	1.9e-55	187.2	pfam02782	FGGY_C	197
638078799	367	100	205	360	2	160	6.6e-39	132.7	pfam00990	GGDEF	161
638078800	367	100	207	363	1	161	8.3e-41	138.9	pfam00990	GGDEF	161
638078801	349	100	45	166	1	118	3.3e-25	88.4	pfam00005	ABC_tran	118
638078801	349	100	277	346	1	75	1.1e-07	31.3	pfam08402	TOBE_2	75
638078802	302	100	3	144	1	142	3.3e-50	169.1	pfam02729	OTCace_N	142
638078802	302	100	149	297	1	157	5.0e-48	162.6	pfam00185	OTCace	158
638078803	439	100	61	381	3	337	4.8e-97	324.5	pfam00202	Aminotran_3	339
638078804	497	100	1	497	20	519	0.0e+00	485.4	pfam02538	Hydantoinase_B	527
638078805	727	100	39	150	4	107	5.9e-14	51.9	pfam07715	Plug	108
638078805	727	100	480	726	4	276	2.7e-14	53.4	pfam00593	TonB_dep_Rec	277
638078806	110	100	16	80	1	60	1.2e-17	63.3	pfam00462	Glutaredoxin	60
638078807	200	100	5	140	1	123	2.6e-33	114	pfam00578	AhpC-TSA	124
638078807	200	100	160	195	1	40	3.0e-13	48.8	pfam10417	1-cysPrx_C	40
638078808	228	100	23	198	2	165	1.0e-30	106.9	pfam00929	Exonuc_X-T	165
638078809	407	100	8	402	1	389	0.0e+00	520.4	pfam00764	Arginosuc_synth	390
638078810	127	100	2	123	1	128	2.0e-25	88.8	pfam00903	Glyoxalase	128
638078811	152	100	13	146	2	133	1.6e-39	134.3	pfam05618	DUF785	138
638078812	302	100	97	286	2	190	8.9e-64	214.1	pfam08443	RimK	190
638078813	352	100	52	322	1	291	1.6e-58	197.5	pfam04952	AstE_AspA	292
638078814	401	100	74	394	3	310	1.2e-117	391.9	pfam01747	ATP-sulfurylase	310
638078816	301	100	68	223	3	163	3.2e-40	137.2	pfam05118	Asp_Arg_Hydrox	163
638078818	459	100	25	195	2	165	1.7e-49	167.1	pfam00270	DEAD	167
638078818	459	100	261	338	1	78	1.1e-24	85.7	pfam00271	Helicase_C	78
638078819	713	100	19	184	4	162	3.5e-21	75	pfam00270	DEAD	167
638078819	713	100	247	324	3	78	1.8e-18	65.8	pfam00271	Helicase_C	78
638078819	713	100	405	508	1	104	1.2e-31	108.3	pfam09382	RQC	106
638078819	713	100	527	594	3	68	5.7e-21	73.6	pfam00570	HRDC	68
638078820	383	100	3	172	3	167	1.1e-33	115.9	pfam02417	Chromate_transp	169
638078820	383	100	209	377	2	169	7.0e-30	103.5	pfam02417	Chromate_transp	169
638078821	248	100	4	215	1	191	8.9e-27	93.4	pfam01656	CbiA	194
638078823	566	100	43	213	3	169	2.8e-39	134.1	pfam00587	tRNA-synt_2b	173
638078823	566	100	251	371	1	120	5.3e-26	90.5	pfam04073	YbaK	123
638078823	566	100	467	562	1	94	1.9e-18	65.8	pfam03129	HGTP_anticodon	94
638078824	135	100	47	124	1	77	3.5e-11	42.7	pfam03061	4HBT	79
638078825	1165	100	626	831	28	187	2.4e-05	23.3	pfam04357	DUF490	368
638078825	1165	100	825	1164	6	367	1.7e-85	287	pfam04357	DUF490	368
638078826	586	100	203	276	1	75	1.5e-04	21.8	pfam07244	Surf_Ag_VNR	78
638078826	586	100	303	586	3	320	4.5e-50	170.6	pfam01103	Bac_surface_Ag	323
638078827	217	100	10	125	1	111	5.6e-20	71.1	pfam00072	Response_reg	112
638078827	217	100	141	182	3	41	6.4e-14	50.9	pfam02954	HTH_8	42
638078829	205	100	36	133	1	94	1.4e-19	69.9	pfam08241	Methyltransf_11	95
638078832	124	100	27	124	1	88	6.4e-22	77	pfam00216	Bac_DNA_binding	90
638078833	587	100	18	102	1	75	4.5e-16	58.1	pfam01336	tRNA_anti	76
638078833	587	100	119	558	2	322	2.1e-127	424	pfam00152	tRNA-synt_2	323
638078833	587	100	309	408	1	95	7.6e-30	102.6	pfam02938	GAD	95
638078834	247	100	5	239	1	233	1.1e-98	328.7	pfam01709	DUF28	234
638078835	172	100	4	150	1	149	5.5e-54	181.7	pfam02075	RuvC	149
638078836	201	100	2	63	1	61	2.6e-21	74.8	pfam01330	RuvA_N	61
638078836	201	100	154	200	1	46	4.6e-13	48.8	pfam07499	RuvA_C	47
638078837	342	100	5	239	8	233	3.8e-115	382.5	pfam05496	RuvB_N	234
638078837	342	100	256	331	1	75	2.7e-33	113	pfam05491	RuvB_C	76
638078838	147	100	25	110	1	74	1.7e-16	59.8	pfam03061	4HBT	79
638078839	228	100	76	213	5	138	2.0e-44	150.3	pfam01618	MotA_ExbB	139
638078840	145	100	9	141	3	129	1.0e-25	89.9	pfam02472	ExbD	130
638078841	258	100	185	253	18	62	7.4e-06	25.7	pfam03544	TonB	79
638078842	440	100	21	138	4	120	6.5e-33	112.7	pfam04052	TolB_N	120
638078842	440	100	201	238	4	39	5.0e-09	35.3	pfam07676	PD40	39
638078842	440	100	246	282	2	39	3.0e-08	32.8	pfam07676	PD40	39
638078842	440	100	290	326	1	38	3.1e-12	45.5	pfam07676	PD40	39
638078842	440	100	334	370	2	37	9.1e-03	15.3	pfam07676	PD40	39
638078843	189	100	83	179	1	90	2.3e-17	62.8	pfam00691	OmpA	97
638078845	213	100	25	147	2	92	2.0e-15	57	pfam04055	Radical_SAM	166
638078846	227	100	8	142	1	137	9.1e-49	164.4	pfam06508	ExsB	137
638078848	134	100	2	71	2	71	4.4e-23	80.3	pfam10686	DUF2493	71
638078849	339	100	17	172	1	143	2.8e-45	153.3	pfam04463	DUF523	143
638078849	339	100	214	330	1	117	8.3e-36	122.1	pfam08349	DUF1722	117
638078850	303	100	19	56	5	38	4.6e-09	35.3	pfam00376	MerR	38
638078851	484	100	2	182	2	159	7.7e-39	132.7	pfam00875	DNA_photolyase	166
638078851	484	100	214	477	1	276	6.3e-100	333.6	pfam03441	FAD_binding_7	277
638078852	430	100	12	341	1	301	2.1e-19	69.6	pfam01593	Amino_oxidase	449
638078853	273	100	13	259	2	251	6.1e-60	202	pfam07103	DUF1365	254
638078854	422	100	136	409	5	271	6.9e-88	293.9	pfam02353	CMAS	273
638078855	349	100	31	343	2	295	6.6e-103	343.2	pfam02445	NadA	296
638078856	477	100	33	249	3	224	1.9e-37	128.6	pfam01435	Peptidase_M48	225
638078857	93	100	19	88	2	69	7.7e-21	73.1	pfam01206	SirA	70
638078858	364	100	19	348	4	326	6.8e-65	218.8	pfam01594	UPF0118	327
638078859	158	100	6	136	1	121	2.8e-37	126.8	pfam00578	AhpC-TSA	124
638078860	185	100	102	169	1	63	2.5e-06	26.5	pfam01842	ACT	66
638078861	294	100	1	289	2	288	1.2e-109	365	pfam00701	DHDPS	289
638078862	205	100	85	205	190	293	5.1e-07	28.4	pfam06804	Lipoprotein_18	303
638078863	257	100	7	163	4	157	3.9e-16	59	pfam00753	Lactamase_B	194
638078864	238	100	3	236	3	246	3.5e-69	232.3	pfam01259	SAICAR_synt	249
638078867	231	100	9	71	1	64	8.0e-13	47.3	pfam00392	GntR	64
638078867	231	100	81	206	2	121	1.4e-12	47.6	pfam07729	FCD	125
638078870	467	100	43	265	12	224	1.2e-30	106.2	pfam00497	SBP_bac_3	225
638078870	467	100	290	406	2	113	2.7e-25	87.9	pfam01464	SLT	121
638078871	1301	100	248	380	2	96	4.3e-25	87.4	pfam00586	AIRS	96
638078871	1301	100	422	582	2	149	1.6e-23	83	pfam02769	AIRS_C	151
638078871	1301	100	818	967	5	139	3.5e-21	75.4	pfam02769	AIRS_C	151
638078874	185	100	38	160	5	124	2.0e-15	56.3	pfam00293	NUDIX	135
638078875	224	100	157	214	2	57	2.8e-17	61.4	pfam00196	GerE	58
638078877	163	100	3	121	15	114	1.5e-13	50.2	pfam00293	NUDIX	135
638078879	69	100	7	61	2	50	1.7e-19	68.8	pfam06945	DUF1289	56
638078880	309	100	17	176	1	203	5.1e-21	75.2	pfam01734	Patatin	204
638078881	420	100	8	188	2	174	7.2e-52	175	pfam01595	DUF21	183
638078881	420	100	204	263	1	56	1.6e-05	24.1	pfam00571	CBS	57
638078881	420	100	269	326	3	55	3.3e-05	23.1	pfam00571	CBS	57
638078881	420	100	340	418	3	80	3.6e-18	64.8	pfam03471	CorC_HlyC	81
638078882	266	100	36	264	6	213	7.7e-31	106.9	pfam01578	Cytochrom_C_asm	214
638078883	473	100	5	82	1	75	7.0e-19	67.4	pfam02881	SRP54_N	75
638078883	473	100	100	296	2	196	4.7e-75	251	pfam00448	SRP54	196
638078883	473	100	328	427	2	104	3.1e-31	107.3	pfam02978	SRP_SPB	104
638078884	82	100	8	68	1	62	6.4e-24	83.2	pfam00886	Ribosomal_S16	62
638078885	196	100	20	112	1	83	2.9e-27	94	pfam01782	RimM	84
638078885	196	100	118	196	2	77	2.1e-10	40	pfam05239	PRC	79
638078886	265	100	29	230	3	186	6.5e-55	185.2	pfam01746	tRNA_m1G_MT	186
638078887	118	100	5	117	3	112	7.4e-50	167.1	pfam01245	Ribosomal_L19	113
638078888	84	100	33	83	2	47	9.0e-13	47.7	pfam04226	Transgly_assoc	48
638078889	312	100	17	99	1	84	9.5e-20	70.2	pfam02899	Phage_integr_N	84
638078889	312	100	120	298	2	172	4.6e-49	166	pfam00589	Phage_integrase	173
638078890	247	100	34	90	2	56	1.2e-13	49.7	pfam10411	DsbC_N	57
638078891	409	100	44	398	2	348	6.9e-61	205.8	pfam00155	Aminotran_1_2	363
638078892	433	100	10	127	1	117	1.8e-24	86	pfam03447	NAD_binding_3	117
638078892	433	100	135	313	1	179	1.8e-65	219.6	pfam00742	Homoserine_dh	179
638078892	433	100	352	418	2	64	2.0e-14	52.3	pfam01842	ACT	66
638078893	360	100	27	323	1	297	1.3e-65	221.1	pfam00291	PALP	297
638078894	522	100	27	515	1	484	0.0e+00	625.2	pfam02028	BCCT	485
638078895	419	100	60	403	3	312	3.8e-58	196.8	pfam00144	Beta-lactamase	329
638078896	105	100	9	103	1	94	1.5e-35	120.6	pfam06127	DUF962	95
638078897	157	100	21	140	9	103	1.6e-06	27.8	pfam01152	Bac_globin	120
638078898	402	100	75	264	1	191	6.8e-57	191.4	pfam02515	CoA_transf_3	191
638078899	230	100	19	159	2	141	1.9e-34	118.2	pfam00588	SpoU_methylase	142
638078899	230	100	163	219	2	55	3.2e-21	74.3	pfam12105	SpoU_methylas_C	57
638078900	234	100	87	174	161	228	2.1e-13	49.7	pfam06325	PrmA	295
638078901	467	100	89	264	28	214	1.9e-17	63.2	pfam00089	Trypsin	219
638078901	467	100	266	355	5	80	5.5e-12	45.3	pfam00595	PDZ	81
638078901	467	100	382	452	22	63	4.3e-09	36	pfam00595	PDZ	81
638078902	104	100	4	103	11	99	1.9e-10	40	pfam00085	Thioredoxin	104
638078903	361	100	48	156	3	72	2.2e-07	30.3	pfam08240	ADH_N	109
638078903	361	100	176	301	1	98	4.3e-14	51.8	pfam00107	ADH_zinc_N	130
638078904	140	100	20	101	2	84	8.7e-15	54.6	pfam07681	DoxX	85
638078905	131	100	5	53	3	51	2.0e-15	56.4	pfam05154	TM2	51
638078905	131	100	71	118	7	51	7.9e-13	48.1	pfam05154	TM2	51
638078906	397	100	122	299	2	171	1.6e-51	173.7	pfam02222	ATP-grasp	172
638078907	152	100	1	101	3	101	6.4e-26	89.6	pfam00383	dCMP_cyt_deam_1	102
638078908	384	100	272	368	2	97	1.8e-22	79.2	pfam00691	OmpA	97
638078909	285	100	94	257	2	160	1.1e-31	109.3	pfam00990	GGDEF	161
638078911	178	100	46	150	20	111	1.4e-04	21.5	pfam10184	DUF2358	113
638078912	178	100	6	164	3	152	5.3e-32	110.6	pfam11086	DUF2878	152
638078913	257	100	19	247	1	235	1.0e-64	217.7	pfam06966	DUF1295	235
638078914	338	100	51	326	8	266	4.1e-39	133.9	pfam02353	CMAS	273
638078915	419	100	215	277	3	67	1.3e-09	37.5	pfam00512	HisKA	68
638078915	419	100	321	419	5	107	1.3e-18	66.3	pfam02518	HATPase_c	111
638078916	254	100	185	252	61	121	3.6e-05	23	pfam00990	GGDEF	161
638078917	232	100	6	117	1	111	9.3e-27	92.9	pfam00072	Response_reg	112
638078917	232	100	150	224	1	76	1.5e-15	56.5	pfam00486	Trans_reg_C	77
638078918	330	100	44	171	2	103	2.2e-10	39.9	pfam01965	DJ-1_PfpI	148
638078918	330	100	229	270	1	42	2.9e-07	29.7	pfam00165	HTH_AraC	42
638078918	330	100	281	320	7	42	9.1e-09	34.5	pfam00165	HTH_AraC	42
638078919	595	100	2	34	3	34	8.3e-09	34.6	pfam12418	AcylCoA_DH_N	34
638078919	595	100	35	157	2	113	1.5e-06	28.5	pfam02771	Acyl-CoA_dh_N	113
638078919	595	100	161	218	1	50	2.9e-14	51.9	pfam02770	Acyl-CoA_dh_M	52
638078919	595	100	284	455	1	143	6.0e-18	65	pfam00441	Acyl-CoA_dh_1	150
638078920	404	100	1	244	1	253	4.8e-46	157	pfam00109	ketoacyl-synt	253
638078920	404	100	252	360	1	118	5.2e-29	100.2	pfam02801	Ketoacyl-synt_C	119
638078921	175	100	32	162	1	137	1.0e-47	160.7	pfam07977	FabA	138
638078922	656	100	89	299	1	208	4.7e-53	179.5	pfam01578	Cytochrom_C_asm	214
638078923	182	100	37	166	2	135	3.2e-20	71.8	pfam08534	Redoxin	146
638078924	145	100	1	143	2	138	3.3e-54	181.5	pfam03918	CcmH	148
638078925	341	100	109	142	1	34	8.7e-06	24.8	pfam00515	TPR_1	34
638078926	218	100	5	187	1	148	1.8e-57	193.1	pfam00406	ADK	151
638078926	218	100	123	158	1	36	3.3e-17	61.5	pfam05191	ADK_lid	36
638078928	159	100	8	144	2	141	2.5e-36	124.2	pfam00210	Ferritin	142
638078930	81	100	5	78	1	78	1.9e-19	69.4	pfam04277	OAD_gamma	79
638078931	599	100	15	256	1	236	7.9e-48	162.8	pfam00682	HMGL-like	237
638078931	599	100	294	495	1	196	2.6e-66	222.4	pfam02436	PYC_OADA	196
638078931	599	100	527	594	4	72	1.6e-18	65.8	pfam00364	Biotin_lipoyl	74
638078932	432	100	17	432	3	359	0.0e+00	573.2	pfam03977	OAD_beta	360
638078933	365	100	296	364	5	66	1.2e-24	85.3	pfam11141	DUF2914	66
638078935	177	100	11	107	2	95	1.5e-32	111.3	pfam11159	DUF2939	95
638078936	271	100	79	171	1	90	2.0e-15	56.9	pfam11185	DUF2971	90
638078937	384	100	20	103	2	84	1.6e-20	72.6	pfam06779	DUF1228	85
638078937	384	100	237	383	40	174	1.4e-09	36.9	pfam07690	MFS_1	353
638078939	333	100	141	325	1	182	1.2e-17	63.6	pfam00528	BPD_transp_1	185
638078940	279	100	48	167	1	117	3.0e-18	65.9	pfam00005	ABC_tran	118
638078942	659	100	20	295	2	201	5.0e-32	110.7	pfam07992	Pyr_redox_2	202
638078942	659	100	159	241	1	80	1.7e-20	72.8	pfam00070	Pyr_redox	81
638078942	659	100	430	480	2	46	1.4e-05	24.7	pfam04324	Fer2_BFD	54
638078944	198	100	10	198	33	185	2.1e-23	82.9	pfam11845	DUF3365	185
638078945	135	100	5	99	1	108	4.4e-17	62	pfam00042	Globin	108
638078946	216	100	26	136	1	106	6.4e-13	48.3	pfam00072	Response_reg	112
638078946	216	100	151	206	1	56	1.4e-20	72.3	pfam03861	ANTAR	56
638078947	392	100	139	257	103	212	6.2e-05	22.3	pfam09084	NMT1	216
638078948	763	100	3	321	3	309	2.5e-117	391.3	pfam08267	Meth_synt_1	311
638078948	763	100	435	758	1	324	0.0e+00	489.8	pfam01717	Meth_synt_2	324
638078949	307	100	4	63	1	60	4.5e-19	67.6	pfam00126	HTH_1	60
638078949	307	100	87	294	2	206	4.4e-41	139.9	pfam03466	LysR_substrate	209
638078951	154	100	3	70	1	68	4.5e-25	87.1	pfam07308	DUF1456	68
638078951	154	100	85	152	1	67	6.0e-28	96.3	pfam07308	DUF1456	68
638078954	155	100	2	151	2	183	2.8e-13	49.6	pfam01928	CYTH	187
638078956	190	100	37	184	1	141	2.2e-50	169.8	pfam08212	Lipocalin_2	143
638078957	217	100	55	163	1	117	4.4e-11	42.8	pfam00005	ABC_tran	118
638078958	222	100	4	218	2	215	3.6e-67	225.3	pfam03379	CcmB	215
638078959	252	100	9	189	36	214	6.0e-26	91	pfam01578	Cytochrom_C_asm	214
638078960	84	100	13	74	1	44	1.7e-14	52.9	pfam04995	CcmD	46
638078961	160	100	2	132	2	131	8.3e-52	173.8	pfam03100	CcmE	131
638078962	495	100	283	473	3	172	9.3e-13	47.7	pfam08443	RimK	190
638078963	217	100	1	73	6	71	6.4e-09	35.5	pfam02798	GST_N	75
638078963	217	100	104	199	8	95	1.5e-11	43.7	pfam00043	GST_C	95
638078966	223	100	22	177	4	154	5.9e-11	42.3	pfam00300	PGAM	158
638078967	314	100	48	168	1	118	4.0e-22	78.5	pfam00005	ABC_tran	118
638078968	257	100	8	220	3	207	1.7e-31	108.7	pfam01061	ABC2_membrane	208
638078969	274	100	188	265	1	82	5.5e-11	41.7	pfam01227	GTP_cyclohydroI	86
638078970	492	100	6	492	3	496	0.0e+00	569	pfam03806	ABG_transport	502
638078972	154	100	16	146	2	119	9.9e-10	37.7	pfam01124	MAPEG	123
638078973	152	100	64	147	2	82	2.6e-14	52.6	pfam09500	YiiD_Cterm	84
638078974	185	100	7	164	13	164	1.7e-21	76.4	pfam00881	Nitroreductase	165
638078975	514	100	22	115	5	91	6.5e-07	28.9	pfam05230	MASE2	91
638078975	514	100	230	417	7	183	1.8e-38	131.2	pfam00211	Guanylate_cyc	187
638078976	531	100	3	294	1	297	1.6e-102	342.3	pfam00732	GMC_oxred_N	298
